LA CAISSE POPULAIRE DE ST-CHARLES-SUR-RICHELIEU
SERVICES D'ENTRETIEN LUMINA INC.
SOCIÉTÉ COMMERCIALE BALCORP LIMITÉE
LES PLACEMENTS VIDONICA INC.
CLÉ PONTIAC INC.
SADC PONTIAC CFDC
SUPERCLUB VIDÉOTRON
2878828 CANADA INC.
POURVOIRIE SWAMPY INC.
LA CONFECTION A.L.T.A. INC.
LES ENTREPRISES J. MONTMINY INC.
LES ENTREPRISES MITREL INC.
SPECIAL AUTO
REMORQUAGE CHALEURS ENR.
RECYCLAGE CHALEUR INC.
159799 CANADA INC.
CAISSE D'ECONOMIE ST-LUC ST-LUC CREDIT UNION
Caisse Desjardins des Travailleurs de la cour Saint-Luc
CLAUMATIC INC.
LA CAISSE POPULAIRE DESJARDINS DE L'IMMACULÉE CONCEPTION DE SHERBROOKE
CAISSE POPULAIRE ORMSTOWN
VITRERIE MOREL INC.
PETROLES M.G. ENR.
2971-5141 QUÉBEC INC.
P. & M. ENTRETIEN DE PELOUSES INC.
AGENCE OR-GEM INTERNATIONAL INC.
GEORGES ANTO INC.
GESTIONS JACQUES LAMER HOLDINGS INC.
GESTIONS JACQUES LAMER INC.
115113 CANADA INC.
LES MODES FERSTEN LTÉE
LES COUVRE-PLANCHERS BORGIA ET FRERES INC.
"LE RIPPLECOVE, HÔTEL SUR LE LAC"
2314-5550 Québec Inc.
AUBERGE RIPPLECOVE (1985) INC.
13808475 Canada inc.
CLUB LIONS DE ST-RÉMI INC.
GESTION G.J.Q. LTÉE
2841-3953 QUÉBEC INC.
POSTE D'ESSENCE FABREVILLE ENR.
DÉPANNEUR P.E.F.
GESTION HUPPE LTÉE
DURO DYNE CANADA INC.
CAISSE POPULAIRE DESJARDINS SAINT-LOUIS-DE-MONTFORT
FLORIBAL INC.
112593 CANADA INC.
159806 CANADA INC.
C.T.M.A. EXPRESS LTÉE
EXPRESS C.T.M.A. LTÉE
CTMA TRANSPORT
SERGE GRIMARD INC.
PRÉCISION COIFFURE MODE INC.
BALCORP LIMITÉE
1861-6912 QUÉBEC INC.
CONSTRUCTION RAMDAL INC.
Pépinière Locas
PÉPINIÈRE R.Y. LOCAS INC.
GESTION GILLES LACHAPELLE INC.
LES SERVICES GRAPHIQUES BEVAN JONES INC.
BOULANGERIE ET PATISSERIE SAMOS INC.
LES INVESTISSEMENTS CLAUGIL INC.
S.E.S SERVICE INC.
159063 CANADA INC.
PLACE CHATEL INC.
Desjardins Entreprises–Lac-Saint-Jean - Place d'affaires Domaine-du-Roy
Desjardins Entreprises–Lac-Saint-Jean - Place d'affaires Dolbeau-Mistassini
Service Signature Saguenay - Lac-Saint-Jean - Charlevoix - Centre de services Roberval
CENTRE FINANCIER AUX ENTREPRISES DESJARDINS LAC SAINT-JEAN
CAISSE DESJARDINS DU PEKUAKAMI
SSD Saguenay - Lac-Saint-Jean - Charlevoix
Service Signature Saguenay - Lac-Saint-Jean - Charlevoix - Centre de services Baie-Saint-Paul
CAISSE POPULAIRE DESJARDINS DE POINTE-BLEUE
DESJARDINS ENTREPRISES
DESJARDINS ENTREPRISES - CENTRE DE SERVICE MARIA-CHAPDELAINE
Service Signature Saguenay - Lac-Saint-Jean - Charlevoix - Centre de services Roberval
Desjardins Entreprises–Lac-Saint-Jean - Centre de services Chibougamau
Service Signature Saguenay - Lac-Saint-Jean - Charlevoix
CENTRE FINANCIER AUX ENTREPRISES DESJARDINS DOMAINE-DU-ROY
DESJARDINS ENTREPRISES - CENTRE DE SERVICE DOMAINE-DU-ROY
Desjardins Entreprises–Lac Saint-Jean - Centre de service Domaine-du-Roy
Caisse de Pekuakami
Service Signature Saguenay - Lac-Saint-Jean - Charlevoix - Centre de services Alma
Desjardins Entreprises–Lac Saint-Jean Centre de service Normandin
Desjardins Entreprises–Lac Saint-Jean
Desjardins Entreprises–Lac Saint-Jean - Centre de service Maria-Chapdelaine
CAISSE POPULAIRE DESJARDINS SAINT-MARC DE ROSEMONT
JOLIVAC INC.
LE DOMAINE LE CORRAL INC.
CENTRE FINANCIERS AUX ENTREPRISES DESJARDINS DE LA YAMASKA
LA CAISSE POPULAIRE DESJARDINS DE SAINT-DAMASE
CAISSE DESJARDINS DE SAINT-DAMASE
CENTRE FINANCIER AUX ENTREPRISES DESJARDINS DE LA YAMASKA
LA CORPORATION FINANCIÈRE FORTUNE
"L'ASSOCIATION DES SCOUTS DU CANADA, DISTRICT DE ST-JEROME"
LES SERVICES CHARLES MARTEL INC
GROUPE NOTAGEST INC.
175224 CANADA INC.
CAISSE POPULAIRE DESJARDINS MONTRÉAL-SUD
LE BISTRO ST-DENIS INC.
CONSTRUCTION FERNAND MAROIS INC.
CAISSE D'ÉCONOMIE RICHELIEU-YAMASKA
ELECTROVERT LTÉE
160125 CANADA INC.
M.W. CONSTRUCTIONS INC.
LES IMMEUBLES AWCO LTÉE
173857 CANADA INC.
ARCHIDROME
CORPORATION D'ACIER UNGAVA USC LTÉE
BATIMAT
BATIFERME
JOHN SLEEMAN MULTI MÉDIA INC.
JOHN SLEEMAN AUDIO-VISUEL INC.
CAISSE POPULAIRE DESJARDINS DE MONTRÉAL-EST
LES BOIS ET MATERIAUX DE CONSTRUCTION (CLBM) LTÉE
CAISSE POPULAIRE SAINT-PHILIPPE DE MONTRÉAL
98951 CANADA INC.
FORT INTERNATIONAL
ABSORBTEX
PRODUITS DE SÉCURITÉ A.P.C.O.
VIA-CHIMIE
A.P.C.O. SAFETY PRODUCTS
A.P.C.O. PRODUCTS
fort-international
BOURNE & ROBITAILLE
LA COMPAGNIE AARON PRAZOFF
AARON PRAZOFF COMPANY
LES PRODUITS A.P.C.O.
VIA-CHEM
ERN-TEX INC.
DISTRIBUTION OR-GEM INC.
LA CAISSE POPULAIRE DE ST-NAZAIRE D'ACTON
"L'AMICALE DU COLLÈGE PATRIARCAL, A.C.P."
MASACCIO MODES INC.
MASACCIO (MARQUE DE COMMERCE)
MAISONS CANILAN INC.
LES PLACEMENTS GALIPEAU INC.
9229-3067 QUÉBEC INC.
GESTIONS ABRACAP INC.
UNISYS CANADA INC.
CENTRE DE SERVICES CECEP RIVIÈRE-DU-LOUP
LA CAISSE POPULAIRE DE ST-LUDGER
HALTE FRAÎCHEUR
LES CARRELEURS DANYCO INC.
2167638 CANADA INC.
DELSI INC.
MONBEL INC.
L. GIRARD CONSTRUCTION (1986) INC.
LA CIE ELECTRIQUE ROGALEX INC.
PRODUITS MYST-AIR INC.
LA CAISSE POPULAIRE DE ST-PHILÉMON DE STOKE
LA CAISSE D'ECONOMIE DES EMPLOYES DE GENERAL FOODS
TECHNOLOGIES SANTE M. D. INC.
DALMYS/ANTELS
DALMYS
DALMYS (CANADA) LIMITEE
DALMYS L'ENTREPÔT
ANTELS
CACTUS
BIJOUTERIE GIFFARD INC.
MICROACTIVE INC.
MIR SYSTEMS
MLW POWER SYSTEMS
LES SYSTÈMES MIR
LES INDUSTRIES CARNAC
CARNAC INDUSTRIES
109392 CANADA INC.
ELECTROVERT (QUÉBEC) LTÉE
CIE D'ADMINISTRATION ROSSI-SCALIA INC.
SYDSONS CAVALIERS INC.
HAMEL HYUNDAI
GARAGE CONCEPT INC.
LA COMPAGNIE DES FILLES DE LA CHARITE DE SAINT VINCENT DE PAUL
LE CERCLE DES FERMIÈRES DE RIVIÈRE-PORTNEUF
LE GROUPE CYR COMMUNICATION/MARKETING INC.
LES PLACEMENTS FERNAND LAVALLÉE LTÉE
CENTRE DE DÉBOSSELAGE BRUNO LÉVESQUE INC.
SEMISOL INC.
LES PRODUCTIONS DON MCGOWAN LTÉE
2630-1192 QUÉBEC INC.
P.J. DASTOUS DESIGN
LA VERTE CAMPAGNE DÉCORATION INC.
LA MAISON LA CORNUE
9284-7011 Québec inc.
VERTE CAMPAGNE
PRÉ-MATERNELLE LES FLEURS DE L'AVENIR
3099-8447 QUÉBEC INC.
"""LES FLEURS DE L'AVENIR"""
PRODUCTIONS EN RÉGIE INTÉGRÉE DU SUD DE MONTRÉAL
CAISSE POPULAIRE DESJARDINS SAINT-JEAN-VIANNEY DE LONGUEUIL
MAISON D'ARGENT (1987) INC.
WM. BLANK LTÉE
LES CONSTRUCTIONS R.C.R. INC.
TRANSPORT MARIO ROUSSEAU INC.
Association de la relève agricole de la Capitale-Nationale-Côte-Nord
ASSOCIATION DE LA RELÈVE AGRICOLE DE LA RÉGION DE QUÉBEC
Société nationale de l'amiante
SOCIÉTÉ NATIONALE DE L'AMIANTE
2859-4000 QUÉBEC INC.
LES ENTREPRISES FORESTIÈRES P.B. GRONDIN INC.
SERVICES PARA-MEDICAUX GUILBERT (SPMG) INC.
PORTES DE GARAGE STE-VICTOIRE INC.
LES DISTRIBUTIONS CIPRAL INC.
FERME CIRCE & FILS INC.
FERME GINO BARIL INC.
CAISSE POPULAIRE BOIS-DES-FILION
CAISSE POPULAIRE DESJARDINS DE BOIS-DES-FILION--LORRAINE
LA CORPORATION HEADWAY LTÉE
CAISSE POPULAIRE DESJARDINS SAINT-JOSAPHAT
2732-9523 QUÉBEC INC.
RESTAURANT LA COLOMBE
CONSULTATION J.P. ROBERT INC.
LEFEBVRE DUFRESNE GIRARD BERNATCHEZ INC.
CILIC INC.
2958-7029 QUÉBEC INC.
H.A.L. IMPORT EXPORT
2768551 CANADA INC.
FERME DUCHA INC.
R-VIE
RESPECT DE LA VIE - MOUVEMENT D'ÉDUCATION (RVME) - SECRÉTARIAT GÉNÉRAL
ALERTE GROSSESSE
RESPECT DE LA VIE-MOUVEMENT D'ÉDUCATION (RVME)-DIOCÈSE DE MONTRÉAL
R-VIE
RVIE
RESPECT DE LA VIE-MOUVEMENT D'ÉDUCATION (RVME)-DIOCÈSE DE QUÉBEC
RESPECT DE LA VIE-MOUVEMENT D'ÉDUCATION (RVME)-OUTAOUAIS
ALERTE-GROSSESSE
R.VIE
RESPECT DE LA VIE-MOUVEMENT D'EDUCATION-R V M E
R-VIE
RESPECT DE LA VIE-MOUVEMENT D'ÉDUCATION (RVME)-SEVRÉTARIAT GÉNÉRAL (CANADA)
LOCAM - CENTRE DE RÉPARATION ET LOCATION DE CAMION LTÉE
COMPLEXE LA ROCHE VAUDREUIL LTÉE
LA SOCIÉTÉ FILMLINE INTERNATIONAL (BETHUNE)
177502 CANADA INC.
FILMLINE INTERNATIONAL (BETHUNE) INC.
GESTION ANDRE BELAND INC.
CAISSE DESJARDINS DU MONT-SAINT-HILAIRE
CAISSE POPULAIRE MONT-ST-HILAIRE
CAISSE DESJARDINS DU MONT-SAINT-HILAIRE
CENTRE FINANCIER OTTERBURN
CENTRE DE SERVICES OTTERBURN PARK
CENTRE FINANCIER AUX ENTREPRISES DESJARDINS DU RICHELIEU
LES CONSTRUCTIONS CLAUDE LORD INC.
GESTION INDUSTRIE PORCINE DU QUÉBEC LTÉE
VITRERIE NORCRISTAL (1982) INC.
GROUPE COGIBER
ABYL GROUPE CONSEIL
2753-3512 QUÉBEC INC.
Desjardins Entreprises–Côte-Nord - Centre de services Sept-Iles
DESJARDINS ENTREPRISES - CENTRE DE SERVICE CÔTE-NORD
CENTRE FINANCIER AUX ENTREPRISES CAISSES DESJARDINS DE LA CÔTE-NORD
LA CAISSE POPULAIRE DESJARDINS DE SEPT-ILES
Caisse de Sept-Iles
Desjardins Entreprises–Côte-Nord
DESJARDINS ENTREPRISES
Desjardins Entreprises–Côte-Nord - Centre de service Côte-Nord
143057 CANADA INC.
LES ATELIERS PHOTOGRAPHIQUES DE TROIS-RIVIERES INC.
GESTRUDO INC.
CAISSE D'ECONOMIE CANIPCO
CENTRE SERVICES CENTRE HOSPITALIER DE GATINEAU
CENTRE DE SERVICES DU CENTRE HOSPITALIER DES VALLÉES DE L'OUTAOUAIS
CANIPCO CREDIT UNION
CENTRE HOSPITALIER DES VALLÉES DE L'OUTAOUAIS (PAVILLON DE GATINEAU)
CENTRE DE SERVICES DU CENTRE HOSPITALIER DES VALLÉES DE L'OUTAOUAIS (PAVILLON GATINEAU)
LOGREN INC.
CENTRE DE SERVICES SAINT-LOUIS DE FRANCE
CAISSE POPULAIRE SAINT-LOUIS-DE-FRANCE
SAVOIE & BEAUDRY INC.
LES CONSTRUCTIONS D. & R. GAGNÉ INC.
BOULANGER CONCEPTION ELECTRIQUE INC
SOFINAT LIMITÉE
LA CAISSE POPULAIRE DESJARDINS DE SAINT-STANISLAS-DE-KOSTKA
GILLES GOULET AUTO INC.
CORPORATION DES JEUX DE LA MRC MONTCALM
LES JEUX DE LA MRC MONTCALM (JMM)
LE TROISIEME AGE DE MONTCALM (TAM)
CLAC-SON INC.
LES SERVICES FINANCIERS CHABOT ET MARCOUX INC.
GROUPE FINANCIER CHABOT & ASSOCIÉS INC.
LOCATION FESTIV-FÊTES
SALON DE COIFFURE RENAISSANCE
2330-6475 QUÉBEC INC.
LOCATION CITÉ-FÊTES
LOC-ACTION PLUS
HAMEL AUTO DIRECT
AUTOS PLUS J.F. HAMEL INC.
ACURA PLUS
LOC-ACTION PLUS
171200 CANADA INC.
3091-7678 QUÉBEC INC.
LES JARDINS CARMEL INC.
ENTREPRISES CAN-PFORZ INC.
LES CONSTRUCTIONS A.P.B. INC.
LA CAISSE POPULAIRE DESJARDINS DE DUNHAM
LES ENTREPRISES LEO CAYA INC.
3098-9354 QUÉBEC INC.
LES AMUSEMENTS WILTRON INC.
O.M.G. TRANSPORT INC.
OMG TRANSPORT
LA CAISSE POPULAIRE DE ST-BONAVENTURE
GESTION DÉLINAR INC.
CANOEART
CHEZ ASHTON
RESTOPAR INC.
AMÉNAGEMENT VAL NADEAU INC.
CAISSE D'ÉCONOMIE DESJARDINS POINTE-LÉVY
CENTRE DE SERVICES ROTHMANS
CENTRE DE SERVICES G.E.
DUNKIN DONUTS
BASKIN ROBBINS
153615 CANADA INC.
LA SOCIÉTÉ FILMLINE INTERNATIONAL (HIGHLANDER)
FILMLINE INTERNATIONAL (HIGHLANDER) INC.
CENTRE DE PARTAGE TOUR D'IVOIRE INC.
FAIRVIEW TOYOTA (1981) INC.
LES FABRICATIONS PROLAM (QUEBEC) LTÉE
CLUB SOCIAL L'ENTRACTE INC.
SYNDICAT DES AGRICULTRICES DE LA RÉGION DE QUÉBEC
SEMAXCO INC.
2861-4691 QUÉBEC INC.
CAISSE POPULAIRE DESJARDINS SAINTE-BERNADETTE
PSY CONSULTANT EN GESTION INC.
CAISSE POPULAIRE SAINT-EUGÈNE DE ROSEMONT
99270 CANADA LTD
SERVICES DE CONSULTATION MICHAEL GOODWIN INC.
99270 CANADA LTÉE
RANDY SMITH EXCAVATION INC.
MATERIAUX ST-GEORGES INC.
CAISSE POPULAIRE DESJARDINS SAINT-PATRICE DE MAGOG
ENTRETIEN DE LUXE U.R. INC.
CELINE LAPERRIERE DESIGNER INC.
RÉSIDENCE LE MARQUISAT MONTCALM
RÉSIDENCE LE MARQUISAT TURNBULL
IMMOBILIARUM
RÉSIDENCE LE MARQUISAT
RÉSIDENCE LE MARQUISAT DES PLAINES
LE RIVERAIN
VILLA D'ACCUEIL ST-BERNARD
VILLA ST-BERNARD
FONDOIR M.A.C. INC.
"CONSTRUCTION HEROUX, ALLARD ET GOYETTE INC."
SOCIÉTÉ IMMOBILIÈRE JAAF INC.
LORCO INC.
SERVICE CORPORATIF P M E (LAVAL) INC.
ICM LTÉE
Desjardins Entreprises
DESJARDINS ENTREPRISES
CENTRE FINANCIER AUX ENTREPRISES DESJARDINS RIVE-SUD
CAISSE DESJARDINS DE SAINT-PIERRE-APÔTRE
DESJARDINS ENTREPRISES - RIVE-SUD
CAISSE POPULAIRE DESJARDINS SAINT-PIERRE-APÔTRE DE LONGUEUIL
LA CAISSE POPULAIRE DE ST-PIERRE APÔTRE DE LONGUEUIL
3098-9362 QUÉBEC INC.
COLLECTION COLART
LES DESSINS COLART INC.
LES DESSINS COLART INC.
COLART COLLECTION
LES VETEMENTS DE SPORT SUNDAY'S INC.
LES ATELIERS VERBOM INC.
VERBOM INC.
LES ENTREPRISES GAEL PLUNIER INC.
MULTI CONCEPT
GESTION WILLIE CUPLOWSKY INC.
177504 CANADA INC.
FILMLINE INTERNATIONAL (TOBY MCTEAGUE) INC.
LA SOCIÉTÉ FILMLINE INTERNATIONAL (TOBY MC TEAGUE)
LA CAISSE POPULAIRE DE ST-SAUVEUR DES MONTS
CENTRE FINANCIER AUX ENTREPRISES DES LAURENTIDES
CENTRE FINANCIER AUX ENTREPRISES DESJARDINS DES LAURENTIDES
CAISSE POPULAIRE DESJARDINS DE SAINT-SAUVEUR-DES-MONTS
CAISSE DESJARDINS DE LA VALLÉE DE SAINT-SAUVEUR
ASSURANCES MICHEL PÉPIN
2751-5840 QUÉBEC INC.
CAISSE POPULAIRE DE LA GUADELOUPE
SPIRIMEDIA INC.
SOLIX GLOBE INC.
COMMUNICATIONS J.F. LEPINE INC.
COMMUNICATIONS SOLIX INC.
QUYON CAMP
"TIM HORTON CHILDREN'S FOUNDATION, INC."
CAMPS FONDATION TIM HORTONS
ALUMINIUM F.P.
2859-8670 QUÉBEC INC.
2173-7135 QUÉBEC INC.
CERCLE D'AMELIORATION DU BETAIL DE SHEFFORD
MAISON MONTESSERI DE PARC EXTENSION
MAISON MONTESSORI DE PARC EXTENSION
CENTRE DE GARDERIE DE JOUR MARIE INC.
Maison Montessori de Parc Extension
Maison Montessori de Parc Extension inc.
3099-7225 QUÉBEC INC.
INVESTISSEMENTS E. CREPIN & FILS LTÉE
BÉTON NORDIK DIVISION DE LES CONSTRUCTIONS BÉ-CON INC.
LES CONSTRUCTIONS BÉ-CON INC.
BÉTON NORDIK
GESTION P.L.C. (1992) INC.
ASBURY WILKINSON INC.
GRAPHITE ASBURY QUÉBEC INC.
CENTRE FINANCIER AUX ENTREPRISES DESJARDINS LANAUDIÈRE SUD-OUEST
CENTRE FINANCIER AUX ENTREPRISES DESJARDINS DE LANAUDIÈRE SUD-OUEST
CAISSE POPULAIRE DESJARDINS DE CHARLEMAGNE
CAISSE DESJARDINS DE CHARLEMAGNE
CENTRE DE SERVICES DES CHESNAYE
CAISSE POPULAIRE DESJARDINS DE CHARLEMAGNE
LA CAISSE POPULAIRE DE ST-MARC-SUR-RICHELIEU
LOCATION HUBERT CHEVREFILS LTÉE
LOCATIONS HUBERT CHÈVREFILS LTÉE
FONDATION O MATIERE
JMS MARKETING
LE S.R. RÉSEAU FINANCIER INC.
I.V.L. INC.
ISOLATION ET VENTILATION LEMIEUX INC.
RESTO-BAR AU CUBE INC.
GESTION GEORGES ABRAHAM INC.
RESTAURANT CHEZ GEORGES
RESTO PUB GEORGES
BOUTIQUE MARIE-HÉLÈNE
2540-1647 QUÉBEC INC.
LINGERIE LYNE
LOCATION D'AUTOS JEAN-FRANCOIS HAMEL LTÉE
COMPTABILITÉ NATIONALE ÉDITIONS COMPTABILITÉ NATIONALE CHUKY
2957-8689 QUÉBEC INC.
ESPACES JEUNESSE INC.
CAMP VAL-ESTRIE
CAMP DE PORTNEUF
CAMP ST-FRANÇOIS DU PETIT LAC
LES MÉDIÉVALESTRIE
CENTRE VAL-ESTRIE
LES DEVELOPPEMENTS VENTRUM (FLEURIMONT)INC.
2520427 CANADA INC.
"FRANCOIS OUELLET, DESIGNER-CONSEILS INC."
MESSAGERIE JULIEN SAMSON INC.
CAISSE POPULAIRE MISTRAL
CENTRE DE SERVICES LOISIRS QUÉBEC
LA CAISSE POPULAIRE DE ST-WENCESLAS
LA CAISSE D'ÉCONOMIE DES LETTONS
LATVIAN CREDIT UNION
ENTREPRISES SYL-MAR LTÉE
PRODUCTIONS YVAN PONTON INC.
K-2
